UT,TIME,ALTITUDE,APOAPSIS,PERIAPSIS,INCLINATION,S VELOCITY,O VELOCITY,THRUST,MASS,IDEAL PITCH,PITCH,GRAVITY,STAGE,S1 FUEL,S1 OX,S2 FUEL,S2 OX
3006627.72099359,86.1592334774323,19364.4741093278,24196.2935075815,0,0.180797567019191,352.855947125401,477.31581507509,87.9678115844727,3.94371628761292,58.8689114192875,60.6008049385114,9.20581956444895,4,1.6%,1.6%,75.9%,75.9%
3006627.84099359,86.279233477544,19399.7185365949,24246.6834264802,0,0.18051079541003,353.354348195503,477.86853038736,87.97705078125,3.94161868095398,58.8256927373827,60.5558120663141,9.20512098277742,4,1.6%,1.6%,75.8%,75.8%
3006627.92099359,86.3592334776185,19423.2432648104,24280.3827982439,0,0.180225358533137,353.855187197924,478.423686478362,87.9862442016602,3.93952107429504,58.7606598617212,60.488072398317,9.20407198930902,4,1.6%,1.6%,75.7%,75.7%
3006628.04099359,86.4392334776931,19458.5733098838,24331.091718686,0,0.179799694739053,354.61102051231,479.260997272335,87.9999771118164,3.93637442588806,58.7171677902608,60.4429151059191,9.20337190835885,4,1.6%,1.6%,75.6%,75.6%
3006628.12099359,86.5592334778048,19482.1554749481,24365.0043315091,0,0.179517570234964,355.117957953859,479.822257830189,88.0090866088867,3.93427681922913,58.6735658594883,60.3974754812019,9.2026712221403,4,1.6%,1.6%,75.6%,75.5%
3006628.20099359,86.6392334778793,19505.7608148425,24399.0024557627,0,0.179096865557173,355.882941749328,480.66873467561,88.0226821899414,3.93113017082214,58.6079564598703,60.3290908963606,9.20161905097874,4,1.6%,1.6%,75.5%,75.5%
3006628.32099359,86.7592334779911,19541.2125270246,24450.1608018359,0,0.178818016181904,356.395988132705,481.23612036497,88.0317001342773,3.92903256416321,58.5640789690681,60.2834813758908,9.20091683770488,4,1.6%,1.6%,75.4%,75.4%
3006628.40099359,86.8392334780656,19564.8763018064,24484.3739142739,0,0.178540506545182,356.911478216994,481.805955369541,88.0406799316406,3.92693471908569,58.4980549314331,60.2147146572959,9.19986236120177,4,1.6%,1.6%,75.3%,75.3%
3006628.52099359,86.9192334781401,19600.4161979202,24535.8554265572,0,0.178126694112154,357.689306319014,482.665320007815,88.054084777832,3.92378830909729,58.453900165855,60.1688161852742,9.19915860122407,4,1.6%,1.6%,75.2%,75.2%
3006628.60099359,87.0392334782518,19624.1391162229,24570.2849734718,0,0.177852484255699,358.210918093684,483.241295899166,88.0629806518555,3.92169046401978,58.4096336055363,60.1227611224525,9.19845421707703,4,1.6%,1.6%,75.2%,75.1%
3006628.68099359,87.1192334783264,19647.8858893666,24604.8013790139,0,0.177443534826625,358.997934374219,484.109880447601,88.0762634277344,3.91854405403137,58.3430243661385,60.0532289391381,9.19739646372903,4,1.6%,1.6%,75.1%,75.1%
3006628.80099359,87.2392334784381,19683.5510232917,24656.7389549201,0,0.177172413695601,359.525681567254,484.692026769182,88.0850677490234,3.91644620895386,58.2984784865313,60.0068458370208,9.19669050555493,4,1.6%,1.6%,75%,75%
3006628.88099359,87.3192334785126,19707.357925484,24691.4734475336,0,0.176902561193847,360.055884344278,485.276636439766,88.0938415527344,3.91434860229492,58.2314484531914,59.9368979746797,9.19563037664238,4,1.6%,1.6%,74.9%,74.9%
3006629.00099359,87.3992334785871,19743.1137777742,24743.7394554073,0,0.176500047889388,360.855801235971,486.158192795603,88.1069412231445,3.91120195388794,58.1866207001907,59.8900960052398,9.19492282509762,4,1.6%,1.6%,74.9%,74.9%
3006629.08099359,87.5192334786989,19766.981507916,24778.6930499831,0,0.176233199990952,361.392156935655,486.748999421148,88.1156234741211,3.909104347229,58.1416803643074,59.843246671416,9.19421463083305,4,1.6%,1.6%,74.8%,74.8%
3006629.16099359,87.5992334787734,19790.8737644349,24813.7351281449,0,0.175835179647861,362.201313714662,487.639858663009,88.1285858154297,3.90595769882202,58.074056738439,59.7726143112667,9.19315112761913,4,1.6%,1.6%,74.7%,74.7%
3006629.28099359,87.7192334788851,19826.7583788363,24866.4640028443,0,0.175571334491638,362.743837807698,488.236872431198,88.1371994018555,3.90386009216309,58.028831996343,59.725374703539,9.19244131313855,4,1.6%,1.6%,74.6%,74.6%
3006629.36099359,87.7992334789597,19850.7124364862,24901.7272029216,0,0.175308649110378,363.288834366364,488.836384015434,88.1457672119141,3.90176248550415,57.9607812274167,59.6543618548801,9.19137536531886,4,1.6%,1.6%,74.5%,74.5%
3006629.48099359,87.8792334790342,19886.6902716333,24954.7892647194,0,0.174916725613213,364.110967430665,489.740321360105,88.1585540771484,3.89861583709717,57.9152709453608,59.6067959304012,9.19066391161043,4,1.6%,1.6%,74.5%,74.5%
3006629.56099359,87.9992334791459,19910.7068219463,24990.2756754042,0,0.174656834195135,364.662153059054,490.346068451941,88.1670379638672,3.89651823043823,57.8696455601946,59.5591205419833,9.1899517969007,4,1.6%,1.6%,74.4%,74.4%
3006629.64099359,88.0792334792204,19934.7485619691,25025.8513701321,0,0.174269053129781,365.493588433198,491.259393616587,88.1797027587891,3.89337158203125,57.8009917336514,59.487452845171,9.18888237887676,4,1.6%,1.6%,74.3%,74.3%
3006629.76099359,88.1992334793322,19970.8586436821,25079.3837383454,0,0.174011875542943,366.050985539157,491.871413824889,88.1881103515625,3.89127397537231,57.7550780506988,59.4396450594709,9.18816859848877,4,1.6%,1.6%,74.2%,74.2%
3006629.84099359,88.2792334794067,19994.963838946,25115.1847110244,0,0.173755777527561,366.610871235298,492.48594490708,88.1964874267578,3.8891761302948,57.6859896824804,59.3675424800799,9.1870966678591,4,1.6%,1.6%,74.1%,74.1%
3006629.96099359,88.3592334794812,20031.1696179042,25169.0560065391,0,0.173373571019435,367.45537456956,493.412461998296,88.2089767456055,3.8860297203064,57.6397851344497,59.3191651443612,9.18638120303046,4,1.6%,1.6%,74.1%,74.1%
3006630.04099359,88.4792334795929,20055.3389541226,25205.083554343,0,0.173120070374267,368.021498449672,494.033297381206,88.2172698974609,3.88393187522888,57.593464001559,59.2708878442045,9.18566505918099,4,1.6%,1.6%,74%,74%
3006630.12099359,88.5592334796675,20079.5341373533,25241.2023124464,0,0.172741805527814,368.875374795949,494.969290336005,88.2296447753906,3.88078546524048,57.5237623850303,59.1980185817858,9.18458956375757,4,1.6%,1.6%,73.9%,73.9%
3006630.24099359,88.6792334797792,20115.8756143861,25295.5518112099,0,0.172490931866991,369.447757738177,495.596453337121,88.2378540039063,3.87870240211487,57.4771476713016,59.1491646573894,9.18387170937438,4,1.6%,1.6%,73.8%,73.8%
3006630.31907465,88.7586670736782,20139.5535094365,25331.026349294,0,0.172247020562715,370.008843092371,496.211038060336,88.245979309082,3.87669610977173,57.4093750834107,59.0783508972738,9.18283003458879,4,1.6%,1.6%,73.7%,73.7%
3006630.43043207,88.8351856283844,20173.365199358,25381.7713242098,0,0.171900884672598,370.81323433984,497.091783816098,88.2575454711914,3.87383460998535,57.3662940117303,59.0333184518513,9.18216911287119,4,1.6%,1.6%,73.7%,73.7%
3006630.50100824,88.9443164877594,20194.8205713795,25414.0256737318,0,0.171682560637265,371.325602064235,497.65257596419,88.2648391723633,3.87202095985413,57.3248241337734,58.989833237821,9.18153381750895,4,1.6%,1.6%,73.6%,73.6%
3006630.56879145,89.0134815266356,20215.4460756041,25445.0718292147,0,0.171372528351361,372.059855204069,498.455947166461,88.2751998901367,3.86943411827087,57.2655135683836,58.9277503996552,9.18062675291592,4,1.6%,1.6%,73.5%,73.5%
3006630.66547113,89.112133870367,20244.897073288,25489.4695207833,0,0.171176907826109,372.527317474569,498.96724234706,88.2817459106445,3.86779475212097,57.2278249018501,58.888271174922,9.18005130459384,4,1.6%,1.6%,73.5%,73.5%
3006630.72674555,89.1746582845226,20263.5827328535,25517.6791853994,0,0.17098967909893,372.977826208152,499.459873100473,88.2880096435547,3.86622023582459,57.1739368519661,58.8317103234671,9.17922977653687,4,1.6%,1.6%,73.4%,73.4%
3006630.81413813,89.2347071124241,20290.2600642837,25558.0087963335,0,0.170723669013764,373.62298910981,500.165152454014,88.2969131469727,3.86397433280945,57.1397029761427,58.7957847566156,9.17870864492574,4,1.6%,1.6%,73.4%,73.4%
3006630.86952387,89.3203516434878,20307.183480282,25583.6264299599,0,0.170555734225961,374.033464889747,500.61375036621,88.3025360107422,3.86255121231079,57.106766018623,58.7612050436188,9.17820781891595,4,1.6%,1.6%,73.3%,73.3%
3006630.92271723,89.374628987629,20323.4490527768,25608.2726684094,0,0.170317061955461,374.62105903698,501.255750527642,88.3105316162109,3.86052131652832,57.0596886142132,58.711772426871,9.17749292905118,4,1.6%,1.6%,73.3%,73.3%
3006630.99858148,89.4520410969853,20346.6674698339,25643.4958185611,0,0.170166324830287,374.994765654787,501.663957987917,88.3155746459961,3.85923480987549,57.0297910904215,58.6803469073321,9.17703950207696,4,1.6%,1.6%,73.2%,73.2%
3006631.04666254,89.5011035967618,20361.3952880339,25665.8637724647,0,0.170021926192564,375.354632703011,502.056974164877,88.3204193115234,3.85799932479858,56.9870677710657,58.6354170983738,9.1763923360687,4,1.6%,1.6%,73.2%,73.2%
3006631.11523676,89.5482227373868,20382.4172602369,25697.8250223005,0,0.16981663731514,375.869513658373,502.619160597288,88.3272933959961,3.85623717308044,56.9599392570423,58.6068631258189,9.1759818712454,4,1.6%,1.6%,73.1%,73.1%
3006631.15869867,89.6154248858802,20395.7511375535,25718.1182086526,0,0.169686898891849,376.196834276438,502.976479527777,88.3316497802734,3.85512042045593,56.9338480174467,58.579382942266,9.17558744526332,4,1.6%,1.6%,73.1%,73.1%
3006631.20043695,89.6580176595598,20408.5637410993,25737.633254802,0,0.169502355976138,376.664972918016,503.48742200891,88.3378295898438,3.85352349281311,56.8965755203067,58.540114409347,9.17502457645882,4,1.6%,1.6%,73%,73%
3006631.26068109,89.7189209801145,20427.0702465842,25765.8468556439,0,0.169383589016097,376.967915912607,503.818002325892,88.3417510986328,3.85247445106506,56.8724826141721,58.5147098779226,9.17466110279968,4,1.6%,1.6%,73%,73%
3006631.30068109,89.7589209801517,20439.3665252621,25784.6098125355,0,0.169265067596467,377.27150954046,504.149243952498,88.3456573486328,3.8514256477356,56.8362853072448,58.4765308449282,9.17411555137799,4,1.6%,1.6%,73%,73%
3006631.36068109,89.798920980189,20457.8238666978,25812.7992254028,0,0.1690877487375,377.728114182074,504.647340454752,88.3514862060547,3.8498523235321,56.812115281625,58.4510358970777,9.17375162261022,4,1.6%,1.6%,72.9%,72.9%
3006631.40068109,89.8589209802449,20470.1373961368,25831.6221151634,0,0.168969845036384,378.033326600192,504.980228444102,88.3553619384766,3.84880352020264,56.7879144233614,58.4255016537786,9.17338751116318,4,1.6%,1.6%,72.9%,72.9%
3006631.44068109,89.8989209802821,20482.4578492362,25850.4689504858,0,0.168793442471631,378.492356203464,505.480792701761,88.3611679077148,3.84723019599915,56.7515553756649,58.3871263371823,9.17284100068475,4,1.6%,1.6%,72.8%,72.8%
3006631.50068109,89.958920980338,20500.9515401003,25878.7842062433,0,0.168676153659113,378.799184400169,505.815325265649,88.3650207519531,3.84618139266968,56.7272774491157,58.3615071162198,9.17247643096585,4,1.6%,1.6%,72.8%,72.8%
3006631.54068109,89.9989209803753,20513.2893608385,25897.6911118014,0,0.168559107568286,379.106661043461,506.150517888205,88.3688735961914,3.84513258934021,56.6908024967028,58.3230036184645,9.17192923139367,4,1.6%,1.6%,72.8%,72.8%
3006631.60068109,90.0389209804125,20531.8091657248,25926.0966697264,0,0.168384007071852,379.569092282761,506.654545012628,88.374641418457,3.84355926513672,56.6664471389232,58.2973164793841,9.1715642011588,4,1.6%,1.6%,72.7%,72.7%
3006631.6406811,90.0989209804684,20544.1644375513,25945.0638982488,0,0.168267569890012,379.878190695424,506.991388403488,88.3784790039063,3.84251046180725,56.6420607022515,58.2715852530512,9.17119898608732,4,1.6%,1.6%,72.7%,72.7%
3006631.6806811,90.1389209805056,20556.5267131042,25964.0553230844,0,0.168093380407452,380.343058271086,507.497895612992,88.3842163085938,3.84093713760376,56.6054226671607,58.2329310932772,9.17065081612835,4,1.6%,1.6%,72.6%,72.6%
3006631.7406811,90.1989209805615,20575.0832876491,25992.587918796,0,0.167977562387335,380.653783412033,507.83639590833,88.3880310058594,3.83988833427429,56.5809583901194,58.2071196206551,9.17028513739974,4,1.6%,1.6%,72.6%,72.6%
3006631.7806811,90.2389209805988,20587.4631309271,26011.6400086418,0,0.167861993422765,380.965159441761,508.175558451865,88.391845703125,3.83883953094482,56.5442033431441,58.1683481767426,9.16973627027427,4,1.6%,1.6%,72.6%,72.6%
3006631.8406811,90.278920980636,20606.0461193812,26040.2637844619,0,0.167689083241001,381.433447116822,508.685548661224,88.3975524902344,3.83726620674133,56.519660848549,58.1424652564569,9.16937012564823,4,1.6%,1.6%,72.5%,72.5%
3006631.8806811,90.3389209806919,20618.4436134428,26059.3767614396,0,0.167574096811041,381.746455208362,509.026373933178,88.4013366699219,3.83621740341187,56.4950870210062,58.1165751298244,9.16900379404,4,1.6%,1.6%,72.5%,72.5%
3006631.9206811,90.3789209807292,20630.8481912382,26078.5142177813,0,0.167402077663243,382.217194173241,509.53886098403,88.4070129394531,3.83464407920837,56.4581672859356,58.0776501706743,9.16845394524746,4,1.6%,1.6%,72.4%,72.4%
3006631.9806811,90.438920980785,20649.4683687683,26107.2662696622,0,0.167287691707762,382.531837387054,509.881351418514,88.4107894897461,3.83359527587891,56.4335147961486,58.0516694683681,9.16808714461419,4,1.6%,1.6%,72.4%,72.4%
3006632.0206811,90.4789209808223,20661.8907138251,26126.464966715,0,0.167173517182648,382.84713732665,510.224511351028,88.4145660400391,3.83254647254944,56.3964768777112,58.012629159013,9.16753659061442,4,1.6%,1.6%,72.4%,72.4%
3006632.08186274,90.5189209808595,20680.905051905,26155.8777308448,0,0.166999337317105,383.330666756365,510.750676788282,88.4202346801758,3.83091044425964,56.3710143460567,57.9858200245491,9.16715846467785,4,1.6%,1.6%,72.3%,72.3%
3006632.12470942,90.5813135588542,20694.2312116812,26176.5103884577,0,0.16687768544025,383.670200002519,511.120084727408,88.4241790771484,3.82976460456848,56.3444866434116,57.9578845634667,9.16676483541293,4,1.6%,1.6%,72.3%,72.3%
3006632.16928461,90.6250147307292,20708.1037838451,26198.0052957168,0,0.166686418824098,384.206878181366,511.703879515154,88.4303665161133,3.82795810699463,56.3026006329123,57.913791861888,9.16614395746113,4,1.6%,1.6%,72.2%,72.2%
3006632.23954828,90.6939014499076,20729.9893413879,26231.9494932834,0,0.166552825455553,384.583896261582,512.113921567848,88.434700012207,3.82669305801392,56.2732077943499,57.8828910226882,9.16570873395085,4,1.6%,1.6%,72.2%,72.2%
3006632.28876703,90.7421534028836,20745.3332379578,26255.7720718589,0,0.166414137849198,384.977129135622,512.541532623782,88.4391860961914,3.8253767490387,56.2267867641852,57.8341029597785,9.16502215273084,4,1.6%,1.6%,72.1%,72.1%
3006632.36634027,90.7923535979353,20769.5390314898,26293.3943306061,0,0.166196209949327,385.598888440858,513.217511693384,88.4462509155273,3.82330179214478,56.1942072892207,57.7998613176113,9.16454086288245,4,1.6%,1.6%,72.1%,72.1%
3006632.42067621,90.8714795745909,20786.5102817154,26319.8020131295,0,0.166044017801679,386.035851064736,513.692480208728,88.4511871337891,3.82184863090515,56.1602545545478,57.7642418055674,9.1640397837269,4,1.6%,1.6%,72.1%,72%
3006632.47720942,90.9269043789245,20804.1821862883,26347.3262055536,0,0.165804828541899,386.727073167458,514.443656425873,88.4589309692383,3.81955790519714,56.1066155085712,57.707987872257,9.16324920773696,4,1.6%,1.6%,72%,72%
3006632.56631586,91.0142627772875,20832.0660949505,26390.8099149492,0,0.16563783135685,387.212992460828,514.971602131272,88.4643478393555,3.81795334815979,56.0689586807796,57.6684863956962,9.16269494350108,4,1.6%,1.6%,71.9%,71.9%
3006632.62873285,91.0754541833885,20851.6199278261,26421.3428309283,0,0.165464540824248,387.720126872141,515.522493373319,88.4699554443359,3.81628394126892,56.0094521283988,57.6062116110549,9.16182033747784,4,1.6%,1.6%,71.9%,71.9%
3006632.72712152,91.1391211757436,20882.4794855628,26469.5959143748,0,0.165192285495639,388.522760339067,516.39416185325,88.4787750244141,3.81365251541138,55.9676623958038,57.5625400920076,9.16120704915296,4,1.6%,1.6%,71.8%,71.8%
3006632.79603754,91.2394776209258,20904.1217300335,26503.4850975603,0,0.165002243679979,389.087320937547,517.007121211359,88.4849395751953,3.81180930137634,55.924090588851,57.5169561762225,9.16056841391048,4,1.6%,1.6%,71.7%,71.7%
3006632.86773676,91.3097705896944,20926.6614983691,26538.8219773847,0,0.164703782085576,389.981152502341,517.977319238903,88.4946060180664,3.80890393257141,55.8552164365484,57.4451162093458,9.1595605828748,4,1.6%,1.6%,71.7%,71.7%
3006632.98074945,91.4205713709816,20962.237624048,26594.6852102538,0,0.164495585779291,390.610087775056,518.65979354451,88.501350402832,3.80686902999878,55.8068333011022,57.3947180103187,9.15885381782616,4,1.6%,1.6%,71.6%,71.6%
3006633.05990961,91.4981787931174,20987.1927673168,26633.9353530373,0,0.164279615970282,391.266979264325,519.372437169418,88.5083465576172,3.80477213859558,55.7308203041079,57.3154688752598,9.15774546000156,4,1.6%,1.6%,71.5%,71.5%
3006633.17990961,91.578149496112,21025.0785607498,26693.6250160177,0,0.163953484258888,392.267728203802,520.457804310504,88.5191040039063,3.8016254901886,55.6796249794058,57.2622476575184,9.15700036020209,4,1.6%,1.6%,71.4%,71.4%
3006633.26049067,91.6981494962238,21050.5571667613,26733.837123553,0,0.163735346205992,392.943122491963,521.190083063306,88.526252746582,3.79947590827942,55.627923698289,57.2085324336751,9.15624904353066,4,1.6%,1.6%,71.4%,71.3%
3006633.34410883,91.7801270349883,21077.0286942836,26775.6758609378,0,0.163393731078492,394.010438802762,522.34693389095,88.5373001098633,3.79608774185181,55.5463691752283,57.1236399317795,9.15506621566947,4,1.6%,1.6%,71.3%,71.3%
3006633.4759057,91.9093409022316,21118.8202625256,26841.8506316429,0,0.163155420578496,394.76199725654,523.16128293807,88.5450057983398,3.79371452331543,55.4890491878878,57.0641403582548,9.15423654756942,4,1.6%,1.6%,71.2%,71.2%
3006633.56822504,91.9998487150297,21148.1435041637,26888.3720869989,0,0.162908296545051,395.547448608149,524.012126277337,88.5530014038086,3.79124546051025,55.3983599595285,56.9701960905303,9.1529266855662,4,1.6%,1.6%,71.1%,71.1%
3006633.71374262,92.0940137542784,21194.447478849,26961.9825736565,0,0.162520503055633,396.79275616314,525.360652891058,88.5655212402344,3.787353515625,55.3345938338702,56.9039735053197,9.15200772119173,4,1.6%,1.6%,71%,71%
